rating,title,text,date,author
2.0,Totally boring,"Too long, simplistic script. Extremely boring and long. Confusing and simplistic script, 60 minutes would have been enough for a slightly better rating. Unfortunately, not even Wagner Moura's performance saves it. The film's slow pace ultimately results in a disconnect between the various stages of the film. A waste of time.",2025-12-18,hugomisurelli
9.0,What a story ?!...,"When i saw this movie, the first thing which came in my mind was : ""the World is so tiny"" !... Every people you meet each day, can be your Best Friend or your Worst Enemy. Ours lives depend on the WHEEL of FORTUNE, it was written, this is the Fate !... This picture was awarded ""Best Director"" & ""Best Actor"" to the last Cannes Film Festival... in my opinion, the best actor prize was accurate, but i question the best director award ?!... I would give it, the best screenplay instead. Wagner Moura's portrayal was fine, i really hope his name will be called on January 22, 2026 in the Best Actor Category, for the next Academy Award Season. When you watched the whole movie, you understand, this is a Family movie on several generations. I really love the film, in a certain way all movies which talk about Brazil, care for me, (Central Station, I'm Still Here, etc...) This was a very good experience watching it, i hope people will love it too.",2025-12-17,cdriclria-33737
8.0,"Incredible movie, but does all these aesthetics do the job?","There are many political comment in this movie like the communist granny, the couple from Angola, etc? It is so rich in political and social commentary. But i would say that it is an esay political commentary in relation to other films like ""O som ao redor'', or Aquarius'' or even Bacurau that plays with stereotypes.Nowadays the popular and historical center of the city of Recife is under renovation and gentrification processes that are changing the mix of the population. How does this film inscribes in the actual political processes in Recife? It is clear that there a critical stance on the dictatorship but in relation to what is happening in Recife it does not take poisition like ''O som ao redor"" and ''Aquarius"". It is more of a middle class nostalgia of an epoch that ended. This is exactly the sentiment of many people that is being instrumentalized by the current city administration to gentrify the historical areas of Recife, the areas that are seen in the movie. I think that this time Kleber choose to not make an actual critic into what is happening in the city. That's why his film is easily promoted everywhere . It is easier to use it for leftist memorabilia touristification projects, than to actual make a serious political argument. There is an contradiction between ''O som ao redor'' and ''Acquarius""' during more difficult political moments, and now.",2025-12-16,FOIVOSN
,The Secret Agent (2025),"The Secret Agent delivers a visually rich and ambitious political thriller set in Brazil during the late 1970s under a repressive military dictatorship. The film immerses you in its atmospheric period world, with a compelling central performance and a story that blends political tension, personal stakes, and moments of surreal intensity.That said, the first and especially the second parts of the movie feel a bit loose and slow, taking their time to establish characters and context in a way that may test some viewers' patience. The pacing in these sections drifts and can feel unfocused.However, the third part is intense and gripping, with dramatic escalation and emotional weight that make the earlier buildup feel worthwhile. This structural imbalance is the main reason I rate it 7/10 - a solid and memorable film with a powerful climax, but one that could have benefited from tighter momentum in its early stretches.",2025-12-15,TheBigSick
5.0,Everything and Nothing - total dissapointment,"A movie lacking coherence, full of unnecessary scenes not contributing to the main story, loose ends, and flaws. A movie that is not even entertaining since nothing really happens during the first 90 minutes. It felt like a school child put the script together to attract superficial international audiences with the additional explicit violence and sex, an unnecessary ""eternal victim"" scene, and poorly linked ""sensitive"" topics (dictatorship, refugees, slavery, corruption, neoliberal foreign extraction, reconciliation). This movie feels artificial and forced, and fails to convey a heartfelt story like ""I'm still here"" did.",2025-12-15,chanzel
9.0,"Quirky, great performances, but disjointed","It's a political drama set in 1977, with flashbacks to 1974, in Racife, Brazil, during the Brazilian military dictatorship. The film's conclusion takes place 25 years later. Armando (Wagner Moura), a former university researcher, arrives back in Racife in 1977, a semi-fugitive hoping to emigrate to a university position outside the country. He was cheated by a powerful businessman, Salvatore Ghirotti (Gregorio Graziosi), with links to the military leadership. Armando goes to a ""refugee"" center hosted by 77-year-old Dona Sebastiana (Tânia Maria). Others, including Elza (Maria Fernanda Cândido). Meanwhile, Ghirotti arranges with two hitmen (Roney Villela and Gabriel Leone) to find and eliminate Armando. They, in turn, hire a local, Vilmar (Kaiony Venâncio), to carry out the task for a pittance. Many complications arise.""O Agente Secreto"" is a truly fascinating film. The storyline is creative, and the characters are all off-center just enough to remain intriguing throughout the story. In addition to those mentioned above, they include the corrupt police chief, Euclides (Robério Diógenes), the upstairs neighbor, Claudia (Hermila Guedes), and Armando's father-in-law, Alexandre (Carlos Francisco). However, ""O Agente Secreto"" is disjointed enough to keep it from being a great film. A quirky opening sequence and a missing leg help set the tone for this creative effort. The ending returns us to reality. Wagner Moura turns in a top-flight performance.I've since watched it a second time and changed my rating from 8 to 9. I understood many more of the plot hints distributed throughout, impressing me even more.",2025-12-13,steiner-sam
3.0,One of the worst of 2025,"This movie was a menagerie of nonsense and uninteresting storylines about an era of politics that was made to feel uninteresting and disconnected. It fails to feel engaging. It fails to deliver what felt like a cohesive story. And it was way too long with what felt like a constant slog of just living in this world that offers no payoff. The acting was fine, but I don't understand the hype. I really disliked this film.",2025-12-08,lukemindlin
7.0,"Well done, but mildly disappointing","I was very excited to see this movie a few days ago because it had just won the New York Film Critics' Circle Award for both Best Picture and Best Actor. I wondered if this would have the same impact as last year's Brazilian hit, I'M STILL HERE, did. I thought it was worth seeing, but I didn't feel very passionate about it. It was set at roughly the same time as I'M STILL HERE and touched upon the same subjects, but it took its time to build any momentum. It probably would have helped if I'd had a better background in the details of the corrupt Brazilian regime of that time, but I don't. For reasons I don't fully understand, the protagonist of the story finds out that there are two hit men who have been contracted to kill him. They've already killed his wife. He has a young son who lives with his wife's parents. He worries about their safety, too. He works in technology, which moves so fast that those scenes are primitive by today's standards. There's no Internet! (Or if there is, it's so primitive that we would deem it useless today. There appears to be no search engine!) He goes undercover and uses an alias, but they continue to close in on him. There's a lot of cold-blooded violence in this movie. Every time he thinks he has eluded them, they show up again.I basically enjoyed this movie, but ultimately, I found it rather routine, despite many fine elements. It didn't really live up to the hype for me. It pales beside the great American crime thrillers of the 1970s and '80s. As for the lead performance, Wagner Moura certainly has a strong screen presence, with Latino good-looks and a natural charm. If his English is passable, he could have a big career here. The performance in this film is strongly aided by excellent makeup and hairstyling. (I have always maintained that most people confuse acting with makeup and I think this is a pretty good example.) I probably would have liked it more if I'd been expecting less.",2025-12-06,Sees All
1.0,Mercilessly boring,"Yes I am pampered by all the abundance of various movies, yes my span of attention is low and getting lower. But, man, was this a boring, boring movie.I went to see it in cinema and was not able to leave the cinema. Every minute seemed like a century...
Yes, I do not speak Portugese and I do not know the Brasilian culture and history, maybe I missed something, but the story is boring, difficult to understand, without logic... If they had cut it to 90 minutes it would have been equally shallow and uninteresting, but at least the terror would have lasted some 70 minutes less, and every minute counts with this masterpiece of movie boredom.",2025-12-03,morningbugle-60910
8.0,"Nightmarish, animistic, realistic, ultimately technological vision of dictatorial Brazil","I like Director Kleber Mendonça Filho, who doubles up as script writer in AGENTE SECRETO. He pulls no punches when it comes to depicting reality in his beloved Brazil.Over the course of its 160 minutes, AGENTE SECRETO portrays three men in the Solimões family of Brazil's Pernambuco State who have experienced in different ways the evils of dictatorship, with Wagner Moura delivering yet another magnificent performance as each of those men in their generation.As other reviewers point out, this is an account of events in Brazil at a difficult time when dictatorship reigned over that marvellous and multicultured land, and Mendonça Filho hides no details hard to admit about one's country.The dialogue floats from apparently normal conversation among common people to a growing realization that everyone is under threat. Photographs of then Brazilian dictatorial President Ernesto Geisel and other senior government officials hang in just about every office, corrupt policemen give cover to hitmen, welcome bribes and keep breaking the law.In a film where you also get the amiable soul of Brazilians, the contrast comes from the main villain, the wealthy company owner Ghirotti well played by Luciano Chirolli, who wants university professor/researcher Solimões I's patent, and centralization of the university funding and operation.That contrast also hits home with raw, at times exceedingly violent action, where JAWS (yes, the Spielberg-directed 1975 film) has a double with a human leg in it, and the supernatural intervenes as that leg suddenly comes alive, becomes hairy - kids laugh about comic pictures of the ""hairy leg"" in newspapers - and starts kicking people engaging in sex, and other compromising positions. A black Angolan woman displaying an excellent, just perfect diction of Portuguese Portuguese, keeps the residents at Solimões II's place informed about that leg. Why she and her husband appear in the film only baffled me, as they do not add to the narrative or action, other than they fled Angola and are on their way to Sweden.The animistic, supernatural element also comes in with a scarecrow-like masked man on the side of a Pernambuco country road, which revisits Solimões II in his nightmares.Add to that a cat with two faces and four eyes, at least two blind. One can interpret that in various ways. I see it as symbolizing the many angles of history and human memory.Constantly in the background of dictatorial Brazil of the 1970s, the government poses an elusive but real and constant threat to all citizens.Ultimately, nothing is sacred: two young girls are listening to tape recordings of Solimões II interviewed by a woman called Elza. How and why they have that supposedly personal and secret material, who they are - neither is a relative of the Solimões - and work for, is not disclosed but they have very modern high quality computers, so they are current generation.A positive note emerges toward the end, with Solimões III at the helm of a blood donor unit, symbolizing the heart of Brazil pumping in spite of all menaces and democratic hiccups.Superb period reconstruction - plenty of lovely VW Beetles, and other 1960s/70s vehicles on show - only heightens the enormous quality of Evgenia Alexandrova's cinematography, backed by highly effective editing by Matheus Farias and Eduardo Serrano.I sincerely believe AGENTE SECRETO and actor Wagner Moura deserve Academy Award nominations as Best Foreign Film and Best Actor, respectively. 8/10.",2025-12-01,adrianovasconcelos
9.0,Effective Narrative beyond Storytelling,"The charm of this nearly three-hour, sprawling film is that, despite my complete lack of understanding of the causes and consequences -- due to my unfamiliarity with both the director and Brazilian history -- I found myself watching it with great interest. The inherent fascination of the human interactions is embedded within the narrative yet beyond simply telling the story. This might be the best illustration of the difference between ""narrative"" and ""storytelling"". The dialogue is extensive but never tiresome or wordy, which is a rare treat among the selection of films at this year's festival.",2025-12-01,sleeplest
4.0,Do not lose your time,"I don'tunderstand the hype with this movie, it must be just a nationalistic one, or because Moura is the main character,but this is one of the worst movies I've seen in a long time. Great production and great actors, but what a terrible screenplay. After one hour (!!!) you still don't know what the film is about, what the conflict is. More than half of the it does not bring anything to the story and are just random scenes, with interesting characters and great cinematography, yes, but leading nowhere. I saw it in the cinema and it really felt like a lost of time and money.",2025-11-30,prietoanamaria
10.0,Superb movie about memories.,"Kleber Mendonça Filho builds The Secret Agent as a film that initially resembles a political thriller about Brazil's military dictatorship, but whose emotional and formal core lies in the realm of memory. Not just historical memory, but personal, family and collective memories that the country repeatedly allows to vanish. Armando/Marcelo is not simply a victim of the regime; he is a man trying to rescue the image of his mother from oblivion while the nation systematically erases whatever does not suit its official narrative. This intimate, almost archaeological search places the protagonist in a space where memory and identity merge. Mendonça reinforces this dimension by structuring the film as a mosaic of small recollections, fragments of popular culture, everyday gestures, urban legends and social scars that turn Recife into a living repository of memory. Every detail works as a record of something that endures despite Brazil's historical negligence. Visually striking and supported by strong performances, especially from Wagner Moura, the film understands that remembering is not a passive act. It is confrontation. It is accepting that not everything can be recovered, and that Brazilian memory is shaped as much by what survives as by what slips away. By avoiding easy resolutions and refusing the conventional closure expected from genre cinema, The Secret Agent makes clear that its goal is not to solve a mystery but to expose a country deeply uncomfortable with its own past. In the end, the film reveals itself to be far less about espionage and far more about the imperfect effort to reconstruct stories that were almost lost.",2025-11-29,bruno_cpc85
9.0,The best of Kleber Mendonça Filho!,"In my opinion, it is the best movie by Kleber Mendonça Filho so far (even better than Bacurau and short film Recife Frio). It has an outstanding casting, and the script, instead of an economic approach of including only scenes which are directly connected to the ending, has as a major concern showing the environment. The movie is colourful while addresses very sinister violent events, is merges absurd fantasy with political thriller, it contrasts carnival with the dark tentacles of the military authoritarian regime. Interestingly, the focus is not in institutionalized coertion. The despicable policemen, who hate communists and murder and hide the bodies without any concern, show themselves as incoherent multilayered people, able to do horrible things, for sure, but far from being pure evil. Indeed, the true villains in the film are certainly related to the dictatorship and to those cops, but they move in the shadows (although not always worried about veing fragrant), on the fringes of the slaughter-friendly regime. The university and the public interest are the ones who the greedy opportunistic villains attack in order to profit at the cost of the very country. The highest villains are spread along the different classes, and the most rich they are, the most coward too, increasing profit and reducing risks through outsourced dirty job. The good people may not succeed in a harsh realistic tale, many stories may be forgotten and erased, but the heroes may be anyone, as Sebastiana makes it clear.",2025-11-29,guisreis
9.0,Technically Perfect But...not a 10!!!,"The movie The Secret Agent is set during the 1977 Brazilian military dictatorship. It follows Marcelo, who returns home hoping to reunite with his son, only to find himself entangled in a web of political danger, corruption, and the oppressive atmosphere of the regime.The writer and director Kleber Mendonça Filho delivers a visually stunning film that, thanks to great production and costume design, transports us straight into the 1970s. The cinematography is another major highlight, especially with its carefully chosen color palette.One of the movie's major problems is that Mendonça focuses on presenting various characters and their stories that revolve around the central character, Marcelo, but neglects to explore Marcelo's own story. We learn very little about Marcelo's life, which is shown only briefly through a few flashbacks. Also, the ending of the movie doesn't have the same pace as the rest of the movie; it seems forced, vague, and uninspired.A former president of the Cannes Film Festival once said that Brazilian directors make movies mainly for Brazilians, not for the world, and Mendonça kind of proves that. For example, in the scene where a rich woman accidentally runs over her maid's daughter, only Brazilian viewers really understand the deeper meaning behind it, while most international audiences miss it completely.Still, the movie has some great strengths: an excellent original story, a cast made mostly of non-actors, and solid, clean direction.It's definitely worth watching!",2025-11-28,li0904426
10.0,A deceptive title and some truly disturbing violence... yet still a film worth experiencing,"""The Secret Agent"" is a movie I recently watched at the Brazilian Film Festival. Before diving into the storyline, I must caution you-this is absolutely not suitable for children or for anyone sensitive to graphic content. The film contains harrowing murders toward the conclusion, and its tone is undeniably bleak... as intended.The narrative unfolds in Brazil during the 1970s, a time when the country was under military rule since 1964. The police are portrayed uniformly as corrupt and malicious. One of their targets is a man who, as you discover, has committed no crime whatsoever-he simply crossed paths with a powerful and ruthless figure. Much of the film follows his attempts to remain hidden while vicious pursuers hunt him down.Is this the formula for a lighthearted movie? Certainly not. But it is skillfully crafted and sheds light on a historical era many may not be familiar with-but should be. It's a well-executed, somber film that may leave you emotionally exhausted once the credits roll.",2025-11-24,calcrj
1.0,A pretentious plot that goes nowhere,"O Agente Secreto contains many of the ingredients of a great film - most notably its striking cinematography - but ultimately collapses into a frustrating, self-sabotaging mess.Wagner Moura delivers his customary strong performance, yet his character is a vacuum: dull, passive, and inexplicably foolish. He is being hunted, knows he needs only to remain hidden for four days before leaving the country with his son, and nonetheless repeatedly endangers himself - and others - because of... an obsessive quest to recover his dead mother's ID card?The film offers no rationale for this fixation, no psychological grounding, only a series of plot-driven acts of idiocy. There is no real urgency, only plot convenience.No other character fares better. Figures drift in, perform whatever function the plot requires, and vanish without development or consequence. The film leans heavily on familiar Latin American political clichés - the unrecognized intellectual, folkloric mysticism as metaphor, sadistic military officers, willfully ""poetic"" ambiguity - yet never earns their presence or explores them with any depth.By the time it reaches its cold, shrug-of-the-shoulders non-ending, the result is 160 minutes of exquisite images wrapped around nothing at all. Pretentious, empty, and smugly self-satisfied, the film is especially infuriating because of the vast gap between its potential and its long, meager delivery.",2025-11-24,thomasvconti
6.0,A Stunning Period Piece Held Back by Its Story,"This film tells its story out of chronological order, and while the structure isn't too hard to follow, it doesn't create the smoothest or most natural flow. The constant shifts in time can feel a little distracting, and some viewers might find themselves less absorbed because of it.The pacing also gets in the way. The movie starts off very slowly, almost to the point where it's hard to stay engaged, and it takes a long time before anything really starts happening. Even when the story finally gains some momentum, it never becomes especially emotional. It remains simple and grounded, which can work well for a period drama, especially one that aims for realism. And to be fair, the film does a great job capturing the look and feel of the time period with detailed, believable imagery.Still, as good as the visuals are, the story itself feels pretty thin. There isn't a lot of depth, and it's hard to feel truly connected to what's going on. Because of that, the movie ends up being more impressive to look at than enjoyable to watch.One creative choice that doesn't land very well is using the same actor to play both the father and, years later, the son. It's a bold idea, but it comes across as a bit cliché and doesn't really add anything meaningful to the story. If anything, it pulls you out of the experience.Overall, this period drama is well-made and visually strong, but its pacing, plot, and character choices leave plenty of room for improvement.",2025-11-24,minimaster-67734
10.0,"A bold, texturized ode to memory","Not so easy to categorize this movie. Even though mystery threads through the entire story, The Secret Agent expands far beyond genre. Comedy, folklore, political critique, historical reconstruction and intimate drama crash into one another with intention, giving the film a bold, high-energy identity that refuses to sit still. Kleber Mendonça Filho crafts a deeply personal narrative rooted in Recife, each chapter functioning like a self-contained regional myth filled with allegories, tension and cultural memory.Wagner Moura is outstanding as Marcelo, a tech professor who returns to his hometown while running from a violent past in São Paulo. As he tries to protect his young son Fernando, he finds refuge with Dona Sebastiana, played with luminous warmth by Tânia Maria. She becomes the film's emotional anchor, embodying the maternal, welcoming force that shelters the marginalized and turns pain into community.The film doesn't avoid Brazil's open wounds. A chapter referencing the death of a child in 2020 and another confronting blatant academic xenophobia reveal how Mendonça Filho uses these stories not as exposition, but as lived reminders of what the country still refuses to face. Marcelo's search for any document that proves his mother existed becomes a metaphor for a broader national amnesia: the memories erased, the histories neglected, the identities lost under the weight of time and authoritarianism.You'll frustrate yourself expecting a conventional thriller or a spy narrative. This is something else entirely: a film that goes full throttle in its ideas, trusting its striking cinematography and daring screenplay to shape an experience far from formula, the work of a director at his most confident.An ode to memory: the ones we chase, the ones we distort, and the ones that disappear if no one insists on remembering. When Fernando admits he no longer remembers his father, the film quietly lands its message: Marcelo is a Secret Agent because he was forgotten, and forgetting isn't just personal, it's national.",2025-11-20,teufreitas
9.0,A Feijoada on Surviving Violence,"Despite its many scenes of violence - served in a myriad of flavors through the characters' interactions - The Secret Agent remains a powerful and refreshing tale about Brazil. Even though the long shadow of the dictatorship may linger overhead, the film itself is not concerned with offering, nor pretending to offer, any deep political critique. It is a light, absorbing, and savory story about the nation's people, rich enough to remind Brazilian viewers of all the spices, sauces, and recipes that have shaped - and still shape - its society.For those who have never visited Brazil or befriended a Brazilian, the pace at which scenes shift and tensions dissolve may feel, at first, strange or slow to digest. But once you locate yourself within this surreal experience, you may realize you're standing before a mirror - one in which you recognize yourself in the characters who struck you the most and will soon miss as the movie goes by.Much like violence in Brazil, climaxes that are patiently built simply dissipate into the surreal haze of what living in Brazil is. The resolutions of these tensions, though carefully constructed, are neither moving nor shocking nor thrilling. Mendonça seems to do this deliberately, and that is perhaps the film's only deep message: what should move or shock you most is sacrificed, almost nullified, in favor of a smooth yet desensitized belief that life must go on - that it's just another Thursday.The final scenes, little more than a sub-subplot, showcase this once more for the viewer who might have missed the message. Without those, one must be sensitive enough to detect the kind of insensitivity that survival quietly demands.",2025-11-20,DanielA-9432
,A Beautifully Haunting Movie,"A beautifully haunting movie. A patchwork of local culture and compelling characters, full of vibrant colors and music. It brings so much joy and pain all at once! It skillfully does what movies exist to do - remind us of life and death, of our own culture and history!At first, the ending confused me. I wanted to know more, I wanted to see what happened next! But little by little I understood it. We don't want to see what happened, not really. Society doesn't want to be reminded of it. In reality, these cases are forgotten pieces of our history. And this is why movies like this should exist.""The nineteenth century dislike of realism is the rage of Caliban seeing his own face in a glass."" - Oscar Wilde.",2025-11-20,goddess21112
8.0,Other Great (Surreal) Movie by Kleber Mendonça Fiho,"Kleber Mendonça's fifth film is sensational! With this work, he establishes himself as one of the great directors of world cinema. In this work, he addresses the tragedy of the military dictatorship in Brazil in an allegorical, acidic, raw, and often comical way. The performances are the film's strong point, with Wagner Moura giving a magnetic performance. The editing and cinematography are also strong points. It is very reminiscent of films by Tarantino and the Coen brothers. In short, it is a work to be remembered.",2025-11-19,binhosan
9.0,So good,"Kleber making history again, a film rich in analogies, based on the past to portray the present. A film full of irony, playing with the very seriousness of the unjust situation that Armando is experiencing. I fell in love with the supporting actors, especially Dona Sebastiana, a character so real that I find myself wanting to know every stage of her life. I have nothing more to say about the film, it explains itself. The ending is literally reality, without adding or taking away anything. I am proud to witness this spectacle, the same feeling I had with ""I'm Still Here,"" it's not a film made to reach first place in awards, but made for us Brazilians and necessary so that we don't forget this period of our history.",2025-11-18,wanessasantana
7.0,"Brazil, 1970s","The title is as misleading as it is abstract. Or rather, 'Secret Agent' is not in itself an abstract phrase. It could refer, for example, to James Bond. But the relationship between this title and the content of this film is indeed abstract. ""Passive Agent"" would be a better title, meaning (in grammar) ""complement of efficient cause."" Lacking a plot, why so many subplots? Why a redundant and expletive epilogue? On the plus side, ""The Secret Agent"" is an interesting allegory about official archives, silencing, and contested memory. The film highlights the important role of digging, connecting the dots, reading ""against the grain,"" and questioning official discourses in order to uncover suppressed narratives.",2025-11-17,jgcorrea
8.0,A great film with an underwhelming third act...,"""The Secret Agent"" is yet another proof of how great Brazilian cinema is. It's very comparable to I'm Still Here in terms of themes and filmmaking, but it's much more violent. The film tells an intense, heavy story set during a period of Brazilian history rich enough to spawn countless narratives. And despite its long runtime, it's always magnetic and gripping thanks to its incredible direction, cinematography, and-above everything else-the performances.The cast, led by the legendary Wagner Moura (with a special shout-out to Tânia Maria), deliver Oscar-worthy, unforgettable work. There are even a few funny or lighthearted scenes sprinkled in to lift the mood, which I really appreciated.On the other hand, the third act felt a bit underwhelming. The choice to use the same actor to play a different character (something I usually hate) felt unnecessary, and several loose ends were left hanging. You can fill them in with your own imagination, but with such a long runtime, those threads and the entire story deserved to be completed on screen. I would have trimmed some of the excess earlier to allow the story to conclude fully.These issues prevent me from giving the film a higher rating-but it remains a great piece of art and filmmaking nonetheless.",2025-11-16,fabiolpinheiro1993
10.0,FANTASTIC,"Fantastic!!The Secret Agent presents Recife in the 1970s, with all its culture and its joyful people, despite the hardships they face. The film reflects a pain we still feel in Brazil today - the uncertainty about the whereabouts and reasons behind the deaths of so many people during the military repression. You can feel the care and passion of the actors, producers, and everyone involved in making this film a reality. Brazil is beautifully represented, and I truly hope it goes to the Oscars!",2025-11-13,wilker-56247
8.0,Cinema as silent resistance,"The Secret Agent is more than just one of the great films of the year. It reflects the maturity of Brazilian cinema and the strength of a generation of filmmakers who have changed the way the country is viewed on the international stage. After the success of Walter Salles's I'm Still Here, which reignited Brazil's presence at the Oscars, the arrival of Kleber Mendonça Filho's new film is surrounded by expectations, comparisons, and challenges. And perhaps that is precisely why The Secret Agent is not a film that will please everyone - nor does it try to be.Some may be frustrated by the slow pace, the prolonged silences, or the open ending. But it is precisely in these details that the beauty of The Secret Agent lies. Mendonça does not want to shock, he does not want to give everything away on a silver platter. He wants to provoke reflection, he wants the viewer to leave the theater still processing what they saw - and what they felt. The discomfort the film causes is not a flaw; it is language.What we see here is mature Brazilian cinema, bold and aware of its importance. A film that looks to the past without becoming hostage to nostalgia, and that speaks about the present without needing to shout. O Agente Secreto is a deep dive into the history and soul of a country that is still trying to understand itself. It is a work that requires patience, but rewards it with intensity.In the end, what Kleber Mendonça Filho delivers is a film about memory, resistance, and belonging. A portrait of a man trying to escape himself, and of a country trying to forget what cannot be forgotten. With precise direction, an engaging script, and remarkable performances, O Agente Secreto is undoubtedly one of the great milestones of recent Brazilian cinema.",2025-11-10,oNerdcall
6.0,Not great but still iconclastic entertainment,"We understand from the first scene of a gas station and dead body that this is not a 'serious' film. It is a Brasilian story and in that regard needs to interpreted with that cultural and historical context. Hairy legs, Carnival death tolls, police chief's, a home for refugees, free sex all make for a 1970 political telenovela set in Recife. This is not a slow burn, it is just slow with lots of useless set pieces which look great but don't propell the story further. The film did win the best director and best actor award in Cannes which are both very much influenced by the jury and not necessarily by their abilities even though Wagner Moura is outstanding as always. Don't listen to critics, the film is just okay.",2025-11-10,ChiefBogeyman
10.0,"""The Secret Agent"" title is a Pirraça. A nutshell of Brazilian culture, violence and love for life","It is a challenge to describe to a common viewer the imense variety of themes (and movie genres) this film portrait. It is an ode of Brazilian culture, history and people and one of Kleber Mendonça Filho shinier gems.Comedy and Tragedy side by side
Fiction and History side by side
Violence and kindness side by sideWagner Moura a star
Tania Maria as Sebastiana a glorious and moving performance
All cast at their bestMemories fade and life goes on, preserve your loved ones. Filme bom da po***",2025-11-09,LeonAL
8.0,The Secret Agent (2025),"Set against the tense atmosphere of Brazil in 1977, ""Secret Agent"" follows Fernando, a man in his forties who moves to Recife in an attempt to escape his troubled past.The film's narrative is intriguing and highly subjective, skillfully using the ""show, don't tell"" approach. This makes the story feel deeper and more realistic, allowing the audience to interpret emotions and events for themselves.Wagner Moura delivers an outstanding performance, portraying Fernando as an introspective and complex character. His subtle gestures and expressions convey emotion and inner conflict without relying on dialogue.The film's cinematography and color palette effectively capture the oppressive social atmosphere of the time, adding depth to the story's tone.However, the film does have its flaws. The soundtrack feels too subdued, adding little emotion to the scenes, and the slow-paced editing-filled with long, repetitive shots-can test the viewer's patience.In the end, ""Secret Agent"" stands out for its strong performances and immersive atmosphere, but it's held back by its pacing and understated soundtrack.Rating: 8/10.",2025-11-09,vilhenafurlan
9.0,A History study of a country and time,"The secret agent chronicles a man trying to escape from something, from a story that is unfolding, and from a past that the protagonist, Marcelo (portrayed masterfully by the great Wagner Moura) had no choice but to face. The screenplay, written by the director himself (Kleber Mendonça Filho), carries a unique characteristic weight, which is also seen in his other films, such as Aquarius and Bacurau; which in a way also dictates the pace of the work. It is somewhat slow, but filled with suspense, mysteries, drama, and extremely satisfying performances.In this film, Mendonça brings us what is most characteristic in the Brazilian person and their culture. Giving creative freedom to striking moments, such as the counting of deaths during Carnival; the extremely strong police oppression of the time; the caricatured personalities of the people, such as Ms. Sebastiana and an assassin hired in the Northeast who does things like a true ""cabra da peste"" (a Northeastern expression, loosely meaning a tough, brave, or formidable person); among others...
It is an immersive film with an ending that raises questions and opens up a wide range of interpretations. Clearly a rough gem of the best of Brazilian cinema, a gift for all of us in the historical and emphatic language of Kleber Mendonça.",2025-11-09,GustavoO-70
4.0,"Too long, boring story",I think you'll hate unless you are from Pernambuco. Then you might like. Might.Story is too long and nothing happens. Things are lost and disconnected.I really don't understand the hype in some movies. It seems that people say they like just because everybody else is doing the same. I'd recommend you to not watch.,2025-11-08,alexandrenpes
6.0,"Great Performances, Lost Story","The Secret Agent is a film that, while ambitious, doesn't quite deliver on its promises. Its long runtime weighs heavily on the narrative, which oscillates between moments of great intensity and others where the pacing falters. The title, though intriguing, feels somewhat disconnected from the true essence of the story.The acting is, without a doubt, the film's strongest asset. There's authenticity in the performances, well-crafted nuances, and a clear sense of commitment from the cast. The 1970s setting and the backdrop of Brazil's military dictatorship are excellent thematic choices, with immense potential to provoke reflection.However, the script loses focus. Too many storylines are introduced, too many subplots promised, only to be left unresolved or poorly developed. The result is a lingering sense of a film that aimed to say more than it could effectively organize.In short, The Secret Agent is a visually competent and well-intentioned work that ultimately gets lost in its own ambition. The marketing built expectations of a powerful impact that the final product fails to sustain. In the end, it's a middling film, full of good ideas and solid performances, but with uneven execution.",2025-11-08,lizzcristina
8.0,"Moody, atmospheric, deep, strange","I enjoyed this movie (despite its length, and I usually have a short attention span) and would like to see it again. It is an actors' film, full of great performances. The details of the period and locale seem perfect, it pulls you in. Friends who lived through the Brazilian dictatorship say this film captures the feeling of people disappearing for no reason, strange things happening without explanation.There are quite a few important parts that I just don't understand, or maybe they are supposed to be open to interpretation.",2025-11-08,chezztone
10.0,The Best movie of 2026 so far,"This movie is a conversation of Pernambuco with Pernambuco. Brazil with Brazil. Maybe may look strange for people Who are not from here (even silly) But every story (even the hairy leg one) is conected with Pernambuco's culture.Excelent direction, screenplay and acting by Wagner Moura.About the ending, spoilers ahead:A lot of people can find that it has a lot of loose endings, but that's the point. The whole movie is about resistance of memory and how unfortunaly, in Brazil, we tend to cast aside. The opening scene shows the indiference we have with violence and how we don't care with individuals. The ending doesn't explain what happened, Who did it, because in real life there's a million storys we just forget and treat like numbers (91 deads and Carnaval)For people Who maybe feel this film is too long, this movie is not trying to entertain you. Is trying to speak with you, talk to you.",2025-11-07,sdlima-09135
9.0,"Tense, dangerous, and messily realistic","The film has a Brazilian setting, not the stylized Brazilian setting, but one that makes you feel you actually know those people. In truth, the entire film gives this feeling.It is a work that seems to be something you recognize. The way people speak, the ""villains"", everything is so symmetrically believable that the tension establishes itself naturally. The story does not deal with big points, it is the story of one person. Perhaps of many.In this sense, the work is characterized by the characters, and all are very well realized and acted. Even though in certain moments scenes are prolonged in order to show these characters, as occurs throughout the film. Although time passes quickly while watching the film, it has many scenes that seem to serve only to extend the length of the work.Even with its excesses, one of the greats of Brazilian cinema.",2025-11-06,hrssagas
