rating,title,text,date,author
8.0,The Secret Agent (2025),"Set against the tense atmosphere of Brazil in 1977, ""Secret Agent"" follows Fernando, a man in his forties who moves to Recife in an attempt to escape his troubled past.The film's narrative is intriguing and highly subjective, skillfully using the ""show, don't tell"" approach. This makes the story feel deeper and more realistic, allowing the audience to interpret emotions and events for themselves.Wagner Moura delivers an outstanding performance, portraying Fernando as an introspective and complex character. His subtle gestures and expressions convey emotion and inner conflict without relying on dialogue.The film's cinematography and color palette effectively capture the oppressive social atmosphere of the time, adding depth to the story's tone.However, the film does have its flaws. The soundtrack feels too subdued, adding little emotion to the scenes, and the slow-paced editing-filled with long, repetitive shots-can test the viewer's patience.In the end, ""Secret Agent"" stands out for its strong performances and immersive atmosphere, but it's held back by its pacing and understated soundtrack.Rating: 8/10.",2025-11-09,vilhenafurlan
9.0,A History study of a country and time,"The secret agent chronicles a man trying to escape from something, from a story that is unfolding, and from a past that the protagonist, Marcelo (portrayed masterfully by the great Wagner Moura) had no choice but to face. The screenplay, written by the director himself (Kleber Mendonça Filho), carries a unique characteristic weight, which is also seen in his other films, such as Aquarius and Bacurau; which in a way also dictates the pace of the work. It is somewhat slow, but filled with suspense, mysteries, drama, and extremely satisfying performances.In this film, Mendonça brings us what is most characteristic in the Brazilian person and their culture. Giving creative freedom to striking moments, such as the counting of deaths during Carnival; the extremely strong police oppression of the time; the caricatured personalities of the people, such as Ms. Sebastiana and an assassin hired in the Northeast who does things like a true ""cabra da peste"" (a Northeastern expression, loosely meaning a tough, brave, or formidable person); among others...
It is an immersive film with an ending that raises questions and opens up a wide range of interpretations. Clearly a rough gem of the best of Brazilian cinema, a gift for all of us in the historical and emphatic language of Kleber Mendonça.",2025-11-09,GustavoO-70
4.0,"Too long, boring story",I think you'll hate unless you are from Pernambuco. Then you might like. Might.Story is too long and nothing happens. Things are lost and disconnected.I really don't understand the hype in some movies. It seems that people say they like just because everybody else is doing the same. I'd recommend you to not watch.,2025-11-08,alexandrenpes
6.0,"Great Performances, Lost Story","The Secret Agent is a film that, while ambitious, doesn't quite deliver on its promises. Its long runtime weighs heavily on the narrative, which oscillates between moments of great intensity and others where the pacing falters. The title, though intriguing, feels somewhat disconnected from the true essence of the story.The acting is, without a doubt, the film's strongest asset. There's authenticity in the performances, well-crafted nuances, and a clear sense of commitment from the cast. The 1970s setting and the backdrop of Brazil's military dictatorship are excellent thematic choices, with immense potential to provoke reflection.However, the script loses focus. Too many storylines are introduced, too many subplots promised, only to be left unresolved or poorly developed. The result is a lingering sense of a film that aimed to say more than it could effectively organize.In short, The Secret Agent is a visually competent and well-intentioned work that ultimately gets lost in its own ambition. The marketing built expectations of a powerful impact that the final product fails to sustain. In the end, it's a middling film, full of good ideas and solid performances, but with uneven execution.",2025-11-08,lizzcristina
8.0,"Moody, atmospheric, deep, strange","I enjoyed this movie (despite its length, and I usually have a short attention span) and would like to see it again. It is an actors' film, full of great performances. The details of the period and locale seem perfect, it pulls you in. Friends who lived through the Brazilian dictatorship say this film captures the feeling of people disappearing for no reason, strange things happening without explanation.There are quite a few important parts that I just don't understand, or maybe they are supposed to be open to interpretation.",2025-11-08,chezztone
10.0,The Best movie of 2026 so far,"This movie is a conversation of Pernambuco with Pernambuco. Brazil with Brazil. Maybe may look strange for people Who are not from here (even silly) But every story (even the hairy leg one) is conected with Pernambuco's culture.Excelent direction, screenplay and acting by Wagner Moura.About the ending, spoilers ahead:A lot of people can find that it has a lot of loose endings, but that's the point. The whole movie is about resistance of memory and how unfortunaly, in Brazil, we tend to cast aside. The opening scene shows the indiference we have with violence and how we don't care with individuals. The ending doesn't explain what happened, Who did it, because in real life there's a million storys we just forget and treat like numbers (91 deads and Carnaval)For people Who maybe feel this film is too long, this movie is not trying to entertain you. Is trying to speak with you, talk to you.",2025-11-07,sdlima-09135
9.0,"Tense, dangerous, and messily realistic","The film has a Brazilian setting, not the stylized Brazilian setting, but one that makes you feel you actually know those people. In truth, the entire film gives this feeling.It is a work that seems to be something you recognize. The way people speak, the ""villains"", everything is so symmetrically believable that the tension establishes itself naturally. The story does not deal with big points, it is the story of one person. Perhaps of many.In this sense, the work is characterized by the characters, and all are very well realized and acted. Even though in certain moments scenes are prolonged in order to show these characters, as occurs throughout the film. Although time passes quickly while watching the film, it has many scenes that seem to serve only to extend the length of the work.Even with its excesses, one of the greats of Brazilian cinema.",2025-11-06,hrssagas
10.0,Kleber's best film so far,"This is a masterpiece and definitely Kleber Mendonça Filho's best film - what a fantastic career so far! I was moved by Wagner Mouras' performance. The film can feel a bit slow in the beginning as many characters are included in the scene without much explanation but all those moving parts start to make sense gradually in a steadily growing storyline. I highly recommend you watch the film without descriptions, spoilers or even watching the trailer so you linger a bit more in the dark, trying to anchor to Kleber's few hints until the story is fully exposed.",2025-11-03,gustborges
6.0,Unnecessarily long and too many loose ends,The film is nice but a good edition would cut it to 1 hour less at least. The start is fool of prosaicism that is not even good entreteiniment. After a long prelude the movie finally starts and is actually very dynamic and interesting. My frustration about it is that some ends are not explored giving me the impression a watched a documentary more than a film.,2025-11-03,elizagalo
7.0,"Nice movie, not so good as a thriller","Kleber Mendonça Filho's Secret Agent is a film of striking visual elegance. Its art direction is nothing short of superb, reconstructing 1970s Recife with a sense of texture and atmosphere that is both raw and poetic. The city emerges not just as a backdrop, but as a living, breathing character - a mix of beauty, decay, and tropical melancholy. The film is also populated by a gallery of eccentric characters, embodied by an equally eccentric cast that gives the work a peculiar and often intriguing rhythm.Yet, despite this sensory richness, Secret Agent ultimately feels weighed down by its own self-awareness. The screenplay is disappointingly unoriginal and excessively self-referential, operating more as a parnassian memorial to the director's own childhood than as a gripping piece of suspense. What could have been an inventive political thriller dissolves into a predictable collage of Brazilian clichés - corruption, nostalgia, and class tension - presented with a kind of weary inevitability that borders on pamphleteering.Wagner Moura, despite critical praise, delivers an oddly muted performance. His restrained acting feels more absent than subtle, and the decision to have him play both father and son proves to be an unnecessary and somewhat embarrassing gimmick that adds little to the story's emotional weight.In the end, Secret Agent stands as a technically accomplished but dramatically hollow film - a beautifully framed echo chamber where form triumphs over substance, and personal memory overshadows genuine cinematic tension.",2025-11-02,LouD-91
10.0,A masterpiece,"I finally saw (for me) the most anticipated film of the year, Kleber Mendonça's best-and I like them all. Despite having read about it and seen the trailers, the film still surprised me. The final scenes moved me, something I hadn't experienced with his other films. Wagner Moura has an absurd, magnetic stage presence. Unpredictable, funny, disconcerting, and moving, The Secret Agent manages to convey the Brazilian soul on screen-quite a feat. All the countless characters are rich, captivating. A masterpiece, worthy of all the awards it has received and may yet receive.",2025-10-26,wel2005
8.0,A misleading title and some pretty horrific violence... but a film still well worth seeing.,"""The Secret Agent"" is a film I just saw at the Philadelphia Film Festival. Before I talk about the plot, I must warn you....this is NOT a film for kids or for those turned off by violence. The film features some brutal murders near the end and the story is certainly depressing...as it should be.The story is set in Brazil in the 1970s. The nation had been under a military dictatorship since 1964 and the police in the film are uniformly shown to be evil. One of the people the police are looking for a man who you learn has done NOTHING illegal...he just got on the wrong side of a well-connected and evil man. So, much of the film consists of him hiding as well as various evil scum looking to kill him.Is this a recipe for a fun film? Certainly not! But it is very well made and teaches us about a period in history we might not know much about and should! Well made and a sad film that might leave you feeling a bit drained by the time it's completed.",2025-10-24,planktonrules
6.0,"Potentially great, but too long.","So frustrating, this movie had a lot of potential. Opening was great, cinematography and color are beautiful, cast is great, acting is great, but it was ruined in the editing. It's just too long, an hour needed to be cut. I also failed to see how the title correlated with the film at all. The best part about this film is it reminded me how good narcos is.",2025-10-23,josiahplatte
8.0,Good storytelling,"The Secret Agent is a captivating movie and an excellent contender of Brazil for Best International Feature (maybe even Best Actor to Wagner Moura too). It has storytelling as its biggest quality, but, despite being a very good movie, it also has its minor flaws.Marcelo's story is told in a fragmented way. The spectator sees him in 1977 during the first and the second act and, just after this, we see why he is in that situation. It all (along with other elements, like direction) make his story (which, honestly, is not so ""wow"") more interesting.My only complaint is the second act, which is way too long. I just felt something could be shortened to make the film more ""optimized"". It's not a big problem, it's nothing that can make a person stop wanting to watch.Marcelo's plot is not the only one here, there is a smaller storyline that serves to link the movie to the present days and to give a finale to the main story. It's not exactly a complaint, but I found this second story ill-fitted. I would make some changes, like NOT fragment it throughout the movie (like Kleber Mendonça did).Overall, this is a very good film. I travelled far to watch this movie before everyone in Rio de Janeiro Int'l Film Festival and, fortunately, I didn't have any regrets.",2025-10-20,willisthetall
4.0,Too Long and Too Convoluted,"The key to making a successful political thriller is to maintain a taught sense of mesmerizing, edge-of-the-seat intrigue. Unfortunately, that's precisely the element that's missing in this overlong, annoyingly convoluted tale set in 1977 Brazil during the waning days of its military dictatorship. The story follows the life of Armando (Wagner Moura), a former university researcher targeted for manipulation and framing by a corrupt, influential businessman (Luciano Chirolli) when the educator refuses to play ball with him. This, in turn, leads to a death threat against Armando, who must do whatever it takes to try and clear his name and stay alive. In the process, however, Armando gets caught up in a web of deceit, criminality and personal peril involving a shady police chief and his dubious associates, a pair of ruthless hitmen, a group of Brazilian and Angolan political dissidents in hiding, and a Holocaust survivor mistakenly believed to be a Nazi refugee. From this, it would appear that the film has a premise filled with potential to make for an engaging yarn, but, regrettably, it fails under the weight of its many shortcomings, most notably an overextended narrative that excessively delves into the details of government research funding and sociopolitical clashes involving regional Brazilian cultural and political differences, material that's often tedious and not especially engaging. To complicate matters, director Kleber Mendonça Filho has compiled a mishmash of filming and storytelling styles that frequently impairs the picture's flow and style, including a wealth of easily excised incidental material that tries viewer patience the further one gets into the story. This is clearly a case of a filmmaker in need of reining himself in, knowing when to kill his darlings, and unsuccessfully maintaining a level of suspense that, sadly, largely evaporates about an hour into the picture. In addition, this offering incorporates a present-day story thread involving a history student (Laura Lufési) assigned to transcribe surveillance tape recordings of Armando made at the height of his ordeal, a task that inexplicably captivates her, prompting her to learn more about the fate of her subject. It's a needless subplot that evokes a huge ""so what?"" quality and could have readily been eliminated without damaging the picture in the slightest. I'm truly mystified how this bloated release ended up being the most honored candidate at this year's Cannes Film Festival, capturing four awards, including best actor and director, as well as a Palme d'Or nomination, the event's highest honor. This is a genre with so many other better offerings that one would be wise to watch in place of this disappointing effort.",2025-10-19,brentsbulletinboard
7.0,Nothing truly is settled,"The Secret Agent by Kleber Mendonca Filho is a story of loss and confrontation. As the audience are feared for the protagonist's fate, looking behind their shoulder as the main character does throughout the story.The movie in itself is well made; with local and authentic film locations in Brazil. Along with a great editing pace that doesn't feel too rushed nor slow. And with an impressive cast of actors that deliver a phenomenal and humorous performance.The story though might be the main argument amongst critics and viewers. The story in itself is interesting: In 1977 Brazil, a technology expert returns to his hometown from fear of being assassinated over a dispute. He soon realizes he is being followed and must act before it's too late.The story takes a long time to further develop itself; the narrative centers around Marcelo Alves (Wagner Moura) and his attempt to reconnect with his son. Then it's revealed that the people after him sent two hitmen. Perhaps halfway into the movie, the full story is revealed to the audience, with a better understanding. But by then, too much time has been put into the filler and setting.The establishment of the characters takes too long and deviates from the central story. In the end, Marcelo's death is revealed over an article in the newspaper. His death has become anti-climatic in a way similar to Josh Brolin's character in No Country for Old Man.Aside of the story deviating near the end, I still very much enjoyed the movie and its characters. With each one being unique in its own way; With Tania Maria as Dona Sebastiana being humorous and stealing the show.A powerful performance by Wagner Moura shouldn't go unnoticed either. Moura throughout the entire film is captivating and epic, ever since watching him in Narcos and Elite Squad I was invested in his career and ability to perform so well on screen.The movie uses multiple elements to try and keep the audience invested with the story, whether with the use of animals: the two-faced cat, the dead shark with a foot inside it. Or whether with the use of movie references (Jaws being the prominent one). Yet, just like the main story; all these elements are deviating from each other, leaving more questions than answers.In short, The Secret Agent is a movie to watch with an open mind and with patience, knowing that there was more to be desired. More left on the table to be dealt with, and perhaps that's the message behind the movie, containing the complex life in Brazil: nothing truly is settled.",2025-10-14,saadanathan
10.0,"Recife's Fever Dream: ""The Secret Agent"" and the Ghosts of Memory","Watched on Sydney Film Festival 2025Watching Kleber Mendonça Filho's ""The Secret Agent"" feels less like observing a story unfold, and more like stepping into the humid, throbbing heart of Recife during Brazil's 1977 military rule. Forget the usual spy thriller beats; this is something far stranger, richer, and ultimately more haunting. It wraps you in the feverish embrace of Carnaval, not as spectacle, but as a desperate refuge for Marcelo (a profoundly compelling Wagner Moura), a researcher on the run seeking camouflage in the very city that birthed him.What lingers isn't just the plot, but the film's insistent, almost physical question: what survives when history tries to erase itself? Mendonça Filho, a son of Recife pouring his own lifeblood into every frame, suggests memory itself is the battleground. He meticulously rebuilds a world - the textures of the time, the sidelong glances, the oppressive heat - not just for accuracy, but to etch onto the screen the stories official archives ignored. We feel the quiet terror faced by LGBTQ+ folk, witness the exploitation shadowing indigenous workers, see how the city itself becomes a living archive, a character pulsing with secrets and scars. Marcelo moves through it all with a fugitive's alertness, yet also with the weary, amused detachment of a tourist in his own collapsing world, adding a layer of profound melancholy.The film possesses an extraordinary, unhurried confidence. It breathes. It pauses for moments of bizarre humour, startling eroticism, or pure, aching sadness. Mendonça Filho is a sensualist, weaving a tapestry of sound - distant drums, whispered conversations, the city's own rhythm - and texture. He isn't afraid of the surreal: a severed leg appears, sexuality is presented with startling frankness, and meanings shimmer just below the surface like heat haze, resisting easy capture. That deliberate pace, stretching towards two hours and forty minutes, isn't indulgence; it's the very fabric of the experience. It demands your presence, inviting you not just to watch, but to inhabit Recife's streets and Marcelo's precarious existence.""The Secret Agent"" isn't merely watched; it's absorbed through the skin. It's a challenging, deeply rewarding journey into the weight of the past and the fragile resilience of memory. This is filmmaking of rare courage, unafraid to linger in the uncomfortable spaces, to make us feel the ghosts whispering in Recife's humid air. It's a testament to the power of cinema to hold history close, ensuring some truths, at least, refuse to be forgotten.",2025-07-09,Rafa_halfeld
